user_id,days_since_signup,sessions_last_14d,messages_sent,plan_type,industry,received_onboarding_email,converted_to_paid
2528,86.0,21.0,56.0,free,finance,0.0,0.0
2529,7.0,16.0,65.0,free,tech,1.0,0.0
2530,52.0,22.0,47.0,pro,tech,0.0,1.0
2531,83.0,11.0,32.0,free,other,0.0,0.0
2532,73.0,12.0,105.0,free,finance,1.0,0.0
2533,84.0,8.0,141.0,free,tech,1.0,1.0
2534,15.0,3.0,71.0,free,tech,0.0,1.0
2535,72.0,3.0,64.0,free,other,0.0,0.0
2536,89.0,13.0,158.0,free,other,1.0,0.0
2537,29.0,6.0,24.0,free,tech,1.0,1.0
2538,45.0,13.0,63.0,pro,finance,1.0,1.0
2539,48.0,5.0,59.0,free,other,0.0,0.0
2540,44.0,5.0,81.0,free,healthcare,0.0,0.0
2541,26.0,18.0,72.0,pro,healthcare,1.0,1.0
2542,88.0,4.0,99.0,pro,other,0.0,0.0
2543,87.0,6.0,79.0,free,other,1.0,0.0
2544,34.0,6.0,60.0,free,healthcare,1.0,1.0
2545,73.0,27.0,147.0,free,finance,1.0,1.0
2546,36.0,15.0,63.0,free,other,1.0,1.0
2547,72.0,15.0,63.0,free,other,0.0,0.0
2548,53.0,7.0,104.0,free,tech,1.0,0.0
2549,42.0,9.0,70.0,free,finance,1.0,0.0
2550,11.0,5.0,31.0,free,finance,1.0,0.0
2551,59.0,4.0,52.0,pro,other,0.0,1.0
2552,29.0,13.0,74.0,free,finance,0.0,1.0
2553,19.0,13.0,149.0,pro,tech,1.0,1.0
2554,17.0,14.0,54.0,pro,tech,0.0,1.0
2555,89.0,5.0,43.0,pro,other,1.0,0.0
2556,9.0,0.0,50.0,free,finance,0.0,0.0
2557,72.0,0.0,96.0,free,tech,0.0,0.0
2558,78.0,17.0,33.0,pro,finance,1.0,1.0
2559,2.0,1.0,131.0,pro,tech,0.0,0.0
2560,53.0,4.0,27.0,free,tech,0.0,0.0
2561,52.0,9.0,66.0,free,tech,1.0,1.0
2562,32.0,8.0,107.0,free,healthcare,1.0,0.0
2563,60.0,16.0,54.0,pro,healthcare,1.0,0.0
2564,37.0,11.0,67.0,pro,tech,1.0,1.0
2565,40.0,2.0,162.0,free,healthcare,1.0,0.0
2566,39.0,10.0,104.0,pro,other,1.0,0.0
2567,72.0,10.0,103.0,free,tech,1.0,0.0
2568,57.0,12.0,94.0,pro,tech,1.0,1.0
2569,34.0,0.0,57.0,pro,healthcare,1.0,0.0
2570,84.0,11.0,47.0,free,finance,1.0,0.0
2571,72.0,7.0,56.0,pro,tech,1.0,0.0
2572,84.0,8.0,29.0,free,finance,0.0,0.0
2573,66.0,1.0,59.0,free,other,0.0,0.0
2574,35.0,13.0,39.0,free,tech,1.0,0.0
2575,70.0,4.0,91.0,pro,finance,0.0,1.0
2576,29.0,14.0,14.0,free,tech,1.0,1.0
2577,24.0,17.0,87.0,free,tech,1.0,0.0
2578,41.0,12.0,90.0,free,other,0.0,0.0
2579,88.0,3.0,62.0,pro,healthcare,1.0,0.0
2580,51.0,8.0,99.0,free,other,1.0,1.0
2581,34.0,23.0,24.0,free,tech,1.0,1.0
2582,42.0,5.0,106.0,pro,finance,1.0,0.0
2583,26.0,4.0,79.0,pro,tech,1.0,0.0
2584,59.0,5.0,86.0,pro,other,1.0,0.0
2585,31.0,5.0,74.0,free,healthcare,1.0,0.0
2586,50.0,7.0,44.0,free,other,0.0,1.0
2587,33.0,19.0,118.0,free,healthcare,1.0,1.0
2588,29.0,8.0,62.0,pro,tech,1.0,0.0
2589,88.0,5.0,147.0,pro,finance,1.0,0.0
2590,31.0,19.0,99.0,free,other,1.0,0.0
2591,6.0,13.0,66.0,pro,tech,1.0,0.0
2592,34.0,8.0,64.0,free,tech,1.0,0.0
2593,48.0,10.0,30.0,pro,healthcare,1.0,0.0
2594,8.0,22.0,141.0,free,finance,1.0,0.0
2595,27.0,0.0,60.0,pro,tech,1.0,1.0
2596,15.0,14.0,170.0,free,tech,0.0,1.0
2597,45.0,13.0,75.0,free,tech,0.0,1.0
2598,65.0,7.0,39.0,free,finance,0.0,0.0
2599,88.0,15.0,68.0,free,other,0.0,0.0
2600,35.0,3.0,53.0,free,finance,1.0,1.0
2601,78.0,13.0,95.0,free,finance,1.0,0.0
2602,19.0,3.0,106.0,free,tech,1.0,0.0
2603,71.0,18.0,49.0,free,other,0.0,1.0
2604,51.0,1.0,59.0,free,other,1.0,1.0
2605,68.0,2.0,135.0,pro,healthcare,1.0,0.0
2606,68.0,22.0,56.0,pro,finance,1.0,1.0
2607,48.0,10.0,67.0,free,other,1.0,0.0
2608,23.0,9.0,105.0,pro,finance,1.0,0.0
2609,47.0,16.0,55.0,free,tech,0.0,0.0
2610,75.0,13.0,54.0,free,tech,0.0,0.0
2611,88.0,28.0,36.0,pro,tech,1.0,0.0
2612,84.0,16.0,115.0,free,finance,0.0,0.0
2613,16.0,11.0,92.0,free,tech,1.0,1.0
2614,54.0,18.0,49.0,pro,tech,0.0,1.0
2615,9.0,6.0,93.0,pro,finance,1.0,1.0
2616,60.0,6.0,49.0,free,healthcare,0.0,0.0
2617,90.0,5.0,66.0,free,healthcare,0.0,0.0
2618,4.0,1.0,113.0,pro,other,0.0,0.0
2619,59.0,5.0,122.0,pro,other,0.0,0.0
2620,86.0,6.0,66.0,free,tech,0.0,0.0
2621,77.0,13.0,71.0,free,other,1.0,0.0
2622,35.0,4.0,101.0,free,tech,1.0,1.0
2623,9.0,1.0,30.0,free,healthcare,0.0,0.0
2624,84.0,11.0,97.0,pro,finance,1.0,0.0
2625,83.0,3.0,89.0,free,finance,0.0,0.0
2626,52.0,3.0,173.0,pro,other,1.0,0.0
2627,89.0,3.0,61.0,free,other,0.0,0.0
2628,0.0,7.0,78.0,free,tech,0.0,1.0
2629,56.0,2.0,91.0,free,healthcare,0.0,0.0
2630,3.0,12.0,63.0,pro,finance,1.0,1.0
2631,85.0,5.0,73.0,free,finance,1.0,0.0
2632,61.0,5.0,43.0,pro,tech,0.0,1.0
2633,83.0,5.0,41.0,free,other,1.0,0.0
2634,51.0,7.0,120.0,pro,tech,0.0,0.0
2635,7.0,13.0,66.0,free,other,1.0,0.0
2636,2.0,12.0,90.0,pro,other,0.0,1.0
2637,30.0,17.0,101.0,free,other,0.0,1.0
2638,67.0,3.0,96.0,pro,finance,1.0,0.0
2639,13.0,18.0,97.0,free,other,0.0,1.0
2640,77.0,25.0,46.0,free,tech,1.0,1.0
2641,21.0,5.0,141.0,free,finance,1.0,1.0
2642,45.0,16.0,57.0,free,finance,0.0,0.0
2643,18.0,15.0,109.0,free,finance,1.0,1.0
2644,42.0,9.0,119.0,pro,finance,0.0,1.0
2645,41.0,18.0,71.0,free,other,1.0,1.0
2646,0.0,6.0,120.0,free,tech,1.0,0.0
2647,51.0,7.0,32.0,free,other,0.0,1.0
2648,71.0,1.0,129.0,pro,finance,1.0,0.0
2649,85.0,11.0,131.0,free,healthcare,1.0,1.0
2650,30.0,4.0,75.0,free,other,0.0,0.0
2651,80.0,17.0,126.0,free,other,1.0,1.0
2652,79.0,2.0,40.0,free,finance,1.0,0.0
2653,89.0,18.0,129.0,free,other,1.0,0.0
2654,33.0,1.0,53.0,free,finance,1.0,0.0
2655,77.0,2.0,101.0,pro,tech,0.0,0.0
2656,51.0,9.0,134.0,free,finance,0.0,0.0
2657,5.0,7.0,63.0,pro,tech,0.0,0.0
2658,24.0,6.0,52.0,free,healthcare,0.0,0.0
2659,61.0,3.0,62.0,free,tech,0.0,0.0
2660,14.0,25.0,98.0,pro,finance,1.0,1.0
2661,39.0,7.0,70.0,pro,tech,0.0,1.0
2662,70.0,7.0,46.0,free,tech,1.0,0.0
2663,13.0,3.0,21.0,free,healthcare,1.0,0.0
2664,45.0,12.0,153.0,free,tech,1.0,1.0
2665,19.0,3.0,87.0,free,other,0.0,0.0
2666,48.0,4.0,57.0,pro,tech,0.0,0.0
2667,21.0,10.0,35.0,pro,finance,0.0,0.0
2668,87.0,26.0,60.0,free,finance,0.0,1.0
2669,6.0,7.0,160.0,free,finance,1.0,1.0
2670,87.0,10.0,88.0,pro,tech,0.0,0.0
2671,72.0,9.0,74.0,pro,other,1.0,0.0
2672,77.0,6.0,54.0,pro,tech,0.0,0.0
2673,77.0,10.0,85.0,pro,tech,1.0,0.0
2674,17.0,16.0,35.0,free,finance,0.0,1.0
2675,84.0,16.0,50.0,free,tech,0.0,0.0
2676,54.0,6.0,169.0,free,healthcare,0.0,0.0
2677,87.0,2.0,66.0,free,tech,1.0,1.0
2678,79.0,5.0,43.0,free,other,1.0,0.0
2679,52.0,9.0,51.0,free,tech,0.0,0.0
2680,34.0,19.0,73.0,free,healthcare,0.0,1.0
2681,10.0,7.0,71.0,pro,finance,1.0,0.0
2682,9.0,9.0,66.0,pro,other,1.0,0.0
2683,35.0,0.0,64.0,free,tech,1.0,1.0
2684,73.0,5.0,129.0,free,finance,0.0,0.0
2685,45.0,5.0,116.0,pro,finance,1.0,0.0
2686,43.0,10.0,52.0,pro,tech,1.0,0.0
2687,22.0,1.0,73.0,pro,finance,0.0,0.0
2688,51.0,13.0,111.0,pro,finance,1.0,0.0
2689,58.0,6.0,168.0,free,tech,0.0,0.0
2690,89.0,16.0,122.0,pro,healthcare,1.0,1.0
2691,66.0,3.0,40.0,free,finance,0.0,0.0
2692,55.0,1.0,31.0,free,tech,0.0,0.0
2693,82.0,27.0,54.0,free,healthcare,1.0,0.0
2694,38.0,9.0,95.0,pro,finance,1.0,0.0
2695,85.0,9.0,36.0,free,other,0.0,0.0
2696,33.0,7.0,63.0,free,finance,0.0,0.0
2697,11.0,12.0,33.0,pro,tech,1.0,1.0
2698,38.0,6.0,111.0,free,healthcare,1.0,0.0
2699,11.0,9.0,90.0,pro,finance,1.0,0.0
2700,10.0,19.0,120.0,pro,other,0.0,1.0
2701,80.0,11.0,200.0,free,finance,1.0,0.0
2702,72.0,6.0,62.0,free,tech,0.0,0.0
2703,20.0,19.0,52.0,free,finance,1.0,1.0
2704,76.0,2.0,125.0,pro,tech,1.0,0.0
2705,6.0,3.0,43.0,pro,tech,1.0,0.0
2706,25.0,16.0,58.0,free,finance,1.0,1.0
2707,64.0,4.0,103.0,free,healthcare,0.0,0.0
2708,27.0,1.0,80.0,free,tech,1.0,0.0
2709,66.0,5.0,184.0,free,tech,1.0,1.0
2710,79.0,4.0,56.0,free,tech,1.0,0.0
2711,6.0,9.0,74.0,pro,finance,1.0,1.0
2712,2.0,4.0,60.0,free,finance,0.0,0.0
2713,85.0,18.0,72.0,pro,other,1.0,0.0
2714,47.0,19.0,59.0,free,tech,0.0,0.0
2715,46.0,7.0,84.0,free,finance,1.0,0.0
2716,42.0,8.0,34.0,free,tech,0.0,0.0
2717,39.0,1.0,41.0,free,other,0.0,0.0
2718,62.0,14.0,111.0,free,healthcare,1.0,1.0
2719,52.0,13.0,124.0,pro,tech,1.0,1.0
2720,14.0,4.0,110.0,free,finance,0.0,0.0
2721,57.0,11.0,103.0,pro,other,1.0,0.0
2722,60.0,14.0,45.0,free,tech,1.0,0.0
2723,10.0,7.0,53.0,free,tech,1.0,0.0
2724,34.0,8.0,64.0,free,finance,1.0,0.0
2725,71.0,8.0,73.0,pro,tech,1.0,0.0
2726,56.0,6.0,135.0,free,tech,1.0,0.0
2727,12.0,12.0,90.0,free,tech,1.0,0.0
2728,3.0,3.0,50.0,free,tech,0.0,0.0
2729,52.0,12.0,67.0,pro,other,1.0,1.0
2730,42.0,9.0,53.0,pro,other,0.0,1.0
2731,87.0,4.0,87.0,pro,tech,0.0,1.0
2732,47.0,18.0,75.0,free,other,0.0,0.0
2733,84.0,26.0,127.0,pro,finance,1.0,1.0
2734,19.0,7.0,125.0,free,tech,0.0,1.0
2735,40.0,7.0,73.0,free,finance,0.0,0.0
2736,12.0,17.0,119.0,free,tech,1.0,1.0
2737,52.0,4.0,115.0,free,tech,0.0,0.0
2738,17.0,8.0,13.0,pro,tech,1.0,0.0
2739,44.0,4.0,60.0,free,finance,1.0,0.0
2740,31.0,6.0,150.0,free,finance,0.0,0.0
2741,16.0,15.0,63.0,free,tech,1.0,1.0
2742,8.0,13.0,33.0,free,tech,1.0,1.0
2743,46.0,13.0,53.0,pro,finance,1.0,1.0
2744,86.0,2.0,97.0,free,other,0.0,0.0
2745,18.0,5.0,142.0,pro,tech,0.0,0.0
2746,36.0,10.0,109.0,free,finance,1.0,1.0
2747,20.0,8.0,93.0,free,healthcare,1.0,0.0
2748,73.0,18.0,61.0,pro,finance,1.0,1.0
2749,37.0,9.0,117.0,pro,other,1.0,1.0
2750,88.0,9.0,68.0,pro,tech,1.0,0.0
2751,22.0,6.0,100.0,free,tech,1.0,1.0
2752,7.0,15.0,75.0,free,tech,1.0,1.0
2753,53.0,1.0,71.0,free,other,0.0,0.0
2754,59.0,9.0,64.0,free,tech,1.0,1.0
2755,90.0,2.0,100.0,free,other,0.0,0.0
2756,79.0,5.0,120.0,pro,tech,0.0,0.0
2757,80.0,13.0,89.0,pro,finance,0.0,0.0
2758,57.0,25.0,64.0,free,finance,1.0,0.0
2759,32.0,11.0,79.0,free,other,1.0,0.0
2760,39.0,3.0,92.0,free,tech,1.0,1.0
2761,12.0,10.0,81.0,free,healthcare,0.0,0.0
2762,39.0,4.0,92.0,free,other,1.0,1.0
2763,33.0,2.0,63.0,free,other,0.0,0.0
2764,3.0,5.0,94.0,free,other,1.0,0.0
2765,18.0,6.0,103.0,free,other,1.0,0.0
2766,48.0,21.0,55.0,free,tech,0.0,1.0
2767,33.0,14.0,43.0,free,tech,1.0,1.0
2768,90.0,23.0,124.0,pro,finance,1.0,1.0
2769,43.0,7.0,41.0,pro,tech,0.0,0.0
2770,87.0,8.0,95.0,free,other,0.0,0.0
2771,60.0,11.0,68.0,free,finance,1.0,1.0
2772,3.0,11.0,71.0,free,tech,1.0,0.0
2773,18.0,13.0,44.0,free,other,1.0,1.0
2774,64.0,7.0,58.0,free,tech,0.0,0.0
2775,49.0,4.0,84.0,pro,finance,0.0,0.0
2776,27.0,4.0,99.0,pro,finance,1.0,0.0
2777,47.0,6.0,47.0,free,other,1.0,0.0
2778,82.0,9.0,72.0,free,finance,1.0,1.0
2779,35.0,20.0,82.0,free,tech,0.0,0.0
2780,4.0,8.0,136.0,free,tech,1.0,1.0
2781,28.0,6.0,77.0,pro,finance,1.0,1.0
2782,85.0,16.0,83.0,pro,healthcare,1.0,1.0
2783,69.0,8.0,98.0,pro,tech,1.0,0.0
2784,76.0,10.0,104.0,free,healthcare,1.0,0.0
2785,82.0,5.0,50.0,free,finance,0.0,1.0
2786,10.0,21.0,167.0,free,tech,1.0,1.0
2787,25.0,10.0,68.0,free,tech,1.0,0.0
2788,5.0,7.0,78.0,free,tech,0.0,1.0
2789,0.0,4.0,54.0,pro,finance,1.0,0.0
2790,75.0,9.0,54.0,pro,other,1.0,0.0
2791,85.0,5.0,90.0,free,tech,0.0,0.0
2792,14.0,5.0,60.0,pro,healthcare,0.0,0.0
2793,65.0,2.0,74.0,free,other,0.0,0.0
2794,48.0,22.0,58.0,free,finance,0.0,0.0
2795,6.0,10.0,34.0,free,other,1.0,0.0
2796,83.0,5.0,66.0,free,tech,1.0,0.0
2797,79.0,7.0,94.0,pro,finance,0.0,0.0
2798,51.0,4.0,55.0,free,finance,0.0,0.0
2799,64.0,17.0,183.0,pro,tech,1.0,1.0
2800,36.0,6.0,44.0,free,finance,0.0,0.0
2801,72.0,3.0,46.0,pro,healthcare,0.0,0.0
2802,40.0,2.0,42.0,free,tech,1.0,1.0
2803,90.0,7.0,44.0,free,healthcare,1.0,0.0
2804,5.0,11.0,62.0,free,finance,1.0,1.0
2805,15.0,3.0,67.0,free,tech,1.0,1.0
2806,88.0,7.0,41.0,pro,tech,0.0,0.0
2807,26.0,8.0,70.0,pro,other,0.0,0.0
2808,28.0,13.0,75.0,pro,other,1.0,1.0
2809,72.0,5.0,67.0,free,tech,0.0,0.0
2810,17.0,5.0,89.0,free,finance,0.0,0.0
2811,46.0,7.0,62.0,free,finance,0.0,0.0
2812,26.0,15.0,99.0,free,healthcare,1.0,0.0
2813,18.0,6.0,28.0,free,tech,1.0,0.0
2814,87.0,5.0,74.0,free,tech,0.0,0.0
2815,18.0,8.0,66.0,pro,tech,1.0,1.0
2816,8.0,9.0,51.0,free,tech,0.0,0.0
2817,61.0,7.0,117.0,free,tech,0.0,0.0
2818,78.0,2.0,63.0,free,tech,0.0,0.0
2819,11.0,18.0,107.0,free,tech,1.0,1.0
2820,64.0,6.0,56.0,free,tech,1.0,0.0
2821,49.0,3.0,56.0,free,tech,0.0,0.0
2822,75.0,5.0,64.0,free,other,0.0,0.0
2823,11.0,5.0,57.0,pro,tech,0.0,1.0
2824,88.0,9.0,105.0,pro,other,1.0,1.0
2825,56.0,10.0,86.0,pro,healthcare,1.0,1.0
2826,76.0,2.0,67.0,free,other,0.0,0.0
2827,32.0,18.0,130.0,pro,tech,1.0,1.0
2828,85.0,8.0,83.0,pro,other,1.0,0.0
2829,56.0,6.0,73.0,free,tech,0.0,0.0
2830,11.0,9.0,66.0,free,tech,0.0,0.0
2831,83.0,13.0,163.0,free,tech,0.0,0.0
2832,72.0,10.0,91.0,pro,tech,0.0,0.0
2833,27.0,8.0,79.0,free,tech,1.0,0.0
2834,49.0,10.0,148.0,pro,other,0.0,0.0
2835,35.0,7.0,152.0,free,finance,1.0,1.0
2836,49.0,10.0,80.0,free,other,1.0,1.0
2837,87.0,15.0,78.0,free,finance,1.0,1.0
2838,81.0,0.0,70.0,free,tech,1.0,0.0
2839,19.0,11.0,10.0,pro,finance,1.0,0.0
2840,88.0,6.0,120.0,free,tech,1.0,0.0
2841,39.0,8.0,124.0,free,other,1.0,0.0
2842,64.0,13.0,79.0,free,healthcare,0.0,1.0
2843,69.0,5.0,68.0,pro,tech,0.0,0.0
2844,43.0,12.0,43.0,pro,healthcare,1.0,1.0
2845,41.0,2.0,94.0,pro,other,1.0,0.0
2846,41.0,12.0,71.0,free,other,1.0,1.0
2847,78.0,8.0,62.0,free,healthcare,0.0,0.0
2848,35.0,10.0,40.0,free,healthcare,0.0,1.0
2849,25.0,13.0,46.0,free,finance,1.0,0.0
2850,32.0,15.0,23.0,pro,tech,1.0,1.0
2851,17.0,8.0,44.0,free,tech,0.0,0.0
2852,35.0,15.0,61.0,free,healthcare,1.0,0.0
2853,10.0,1.0,54.0,pro,other,0.0,0.0
2854,8.0,7.0,155.0,pro,healthcare,1.0,0.0
2855,65.0,22.0,76.0,free,other,1.0,1.0
2856,7.0,6.0,97.0,free,healthcare,1.0,0.0
2857,51.0,3.0,36.0,pro,healthcare,1.0,0.0
2858,70.0,10.0,70.0,free,tech,0.0,0.0
2859,65.0,7.0,121.0,free,healthcare,0.0,1.0
2860,40.0,3.0,99.0,free,tech,0.0,0.0
2861,17.0,10.0,68.0,free,finance,1.0,0.0
2862,84.0,2.0,58.0,free,finance,0.0,0.0
2863,75.0,18.0,99.0,free,healthcare,1.0,1.0
2864,55.0,24.0,125.0,free,other,0.0,0.0
2865,7.0,9.0,44.0,pro,finance,0.0,0.0
2866,3.0,9.0,69.0,free,finance,1.0,0.0
2867,28.0,12.0,89.0,free,finance,0.0,0.0
2868,14.0,12.0,102.0,pro,tech,0.0,1.0
2869,78.0,5.0,41.0,pro,tech,0.0,0.0
2870,18.0,10.0,95.0,free,tech,1.0,1.0
2871,25.0,1.0,105.0,free,other,1.0,0.0
2872,88.0,4.0,65.0,free,tech,1.0,0.0
2873,74.0,12.0,32.0,pro,other,1.0,1.0
2874,19.0,10.0,132.0,pro,tech,1.0,0.0
2875,34.0,11.0,79.0,free,healthcare,1.0,1.0
2876,46.0,2.0,58.0,pro,healthcare,1.0,0.0
2877,60.0,2.0,93.0,free,tech,1.0,0.0
2878,85.0,16.0,27.0,free,finance,0.0,1.0
2879,79.0,4.0,157.0,free,finance,1.0,1.0
2880,88.0,4.0,200.0,free,tech,1.0,0.0
2881,3.0,5.0,38.0,pro,tech,0.0,0.0
2882,21.0,3.0,33.0,pro,healthcare,1.0,0.0
2883,51.0,11.0,50.0,free,finance,1.0,1.0
2884,4.0,13.0,63.0,free,other,1.0,0.0
2885,32.0,9.0,74.0,pro,tech,0.0,0.0
2886,13.0,17.0,139.0,free,tech,0.0,1.0
2887,84.0,24.0,32.0,pro,healthcare,0.0,0.0
2888,5.0,4.0,72.0,free,healthcare,1.0,0.0
2889,13.0,5.0,83.0,free,tech,0.0,0.0
2890,17.0,3.0,97.0,free,tech,1.0,0.0
2891,13.0,15.0,143.0,free,tech,1.0,1.0
2892,51.0,18.0,146.0,pro,tech,1.0,1.0
2893,33.0,4.0,82.0,pro,tech,1.0,0.0
2894,83.0,13.0,45.0,free,tech,0.0,0.0
2895,23.0,6.0,101.0,free,tech,0.0,0.0
2896,48.0,9.0,200.0,pro,healthcare,0.0,0.0
2897,60.0,7.0,16.0,free,tech,1.0,0.0
2898,56.0,30.0,75.0,free,finance,1.0,1.0
2899,72.0,13.0,78.0,free,other,0.0,0.0
2900,18.0,1.0,116.0,free,tech,1.0,0.0
2901,46.0,11.0,68.0,free,tech,0.0,0.0
2902,72.0,2.0,45.0,free,tech,0.0,0.0
2903,78.0,20.0,21.0,pro,tech,1.0,0.0
2904,56.0,8.0,120.0,free,tech,1.0,1.0
2905,59.0,3.0,150.0,free,other,0.0,0.0
2906,78.0,10.0,47.0,free,tech,0.0,0.0
2907,56.0,4.0,67.0,free,tech,0.0,0.0
2908,86.0,18.0,84.0,free,tech,1.0,1.0
2909,11.0,11.0,73.0,free,tech,1.0,1.0
2910,31.0,5.0,39.0,free,tech,0.0,0.0
2911,10.0,28.0,69.0,free,other,1.0,1.0
2912,8.0,10.0,72.0,free,tech,1.0,0.0
2913,42.0,13.0,51.0,free,healthcare,0.0,0.0
2914,20.0,4.0,51.0,pro,tech,1.0,0.0
2915,37.0,2.0,91.0,free,healthcare,0.0,0.0
2916,39.0,11.0,200.0,pro,other,1.0,1.0
2917,56.0,6.0,89.0,pro,tech,0.0,0.0
2918,86.0,8.0,49.0,free,finance,1.0,0.0
2919,77.0,9.0,85.0,free,finance,1.0,0.0
2920,34.0,3.0,105.0,free,tech,0.0,0.0
2921,29.0,20.0,53.0,free,tech,1.0,1.0
2922,70.0,4.0,69.0,free,tech,1.0,0.0
2923,11.0,2.0,53.0,free,tech,0.0,0.0
2924,49.0,5.0,28.0,free,tech,1.0,0.0
2925,38.0,7.0,99.0,free,finance,0.0,0.0
2926,16.0,5.0,78.0,free,tech,0.0,0.0
2927,56.0,9.0,161.0,pro,healthcare,1.0,0.0
2928,29.0,19.0,53.0,free,tech,1.0,0.0
2929,16.0,19.0,75.0,free,tech,1.0,0.0
2930,59.0,12.0,68.0,pro,tech,1.0,0.0
2931,15.0,9.0,36.0,pro,healthcare,1.0,0.0
2932,61.0,19.0,23.0,pro,tech,1.0,1.0
2933,14.0,6.0,111.0,pro,other,1.0,0.0
2934,39.0,2.0,129.0,free,healthcare,1.0,0.0
2935,73.0,11.0,81.0,free,tech,1.0,0.0
2936,20.0,3.0,129.0,pro,tech,0.0,1.0
2937,69.0,5.0,47.0,free,other,0.0,0.0
2938,65.0,10.0,75.0,free,tech,1.0,1.0
2939,82.0,9.0,34.0,pro,healthcare,0.0,0.0
2940,15.0,6.0,122.0,free,healthcare,0.0,0.0
2941,65.0,2.0,46.0,free,finance,0.0,0.0
2942,85.0,7.0,106.0,free,finance,0.0,0.0
2943,69.0,4.0,36.0,free,tech,0.0,0.0
2944,17.0,8.0,72.0,free,finance,0.0,1.0
2945,74.0,18.0,66.0,free,other,0.0,0.0
2946,9.0,6.0,152.0,free,other,1.0,0.0
2947,53.0,11.0,97.0,pro,tech,1.0,0.0
2948,45.0,10.0,97.0,free,other,1.0,0.0
2949,48.0,5.0,92.0,free,healthcare,1.0,1.0
2950,47.0,17.0,77.0,pro,finance,1.0,1.0
2951,2.0,26.0,59.0,free,finance,1.0,1.0
2952,46.0,13.0,94.0,pro,finance,0.0,0.0
2953,85.0,7.0,81.0,pro,other,0.0,0.0
2954,39.0,5.0,95.0,free,healthcare,1.0,0.0
2955,25.0,15.0,123.0,free,other,0.0,1.0
2956,90.0,7.0,20.0,free,other,1.0,0.0
2957,9.0,11.0,78.0,pro,other,1.0,1.0
2958,44.0,4.0,50.0,pro,other,1.0,0.0
2959,46.0,15.0,106.0,free,tech,1.0,1.0
2960,43.0,9.0,22.0,pro,tech,0.0,0.0
2961,83.0,17.0,86.0,free,tech,1.0,0.0
2962,38.0,11.0,41.0,free,healthcare,0.0,1.0
2963,88.0,8.0,97.0,free,finance,1.0,0.0
2964,6.0,16.0,61.0,free,other,1.0,0.0
2965,66.0,6.0,110.0,free,healthcare,0.0,0.0
2966,53.0,10.0,71.0,free,finance,0.0,1.0
2967,21.0,7.0,67.0,free,other,0.0,0.0
2968,20.0,6.0,121.0,free,other,0.0,0.0
2969,65.0,5.0,98.0,pro,tech,0.0,0.0
2970,58.0,2.0,32.0,pro,finance,1.0,0.0
2971,55.0,3.0,80.0,free,other,0.0,0.0
2972,4.0,7.0,37.0,free,healthcare,0.0,0.0
2973,54.0,11.0,58.0,pro,tech,1.0,1.0
2974,89.0,4.0,64.0,free,tech,1.0,0.0
2975,1.0,8.0,62.0,free,healthcare,1.0,0.0
2976,42.0,10.0,80.0,free,other,0.0,0.0
2977,44.0,7.0,49.0,pro,other,0.0,0.0
2978,81.0,13.0,69.0,free,tech,1.0,0.0
2979,25.0,4.0,103.0,free,other,0.0,1.0
2980,43.0,13.0,76.0,pro,other,1.0,0.0
2981,65.0,9.0,77.0,free,finance,1.0,0.0
2982,5.0,5.0,124.0,pro,finance,1.0,0.0
2983,72.0,1.0,35.0,free,tech,0.0,0.0
2984,74.0,7.0,73.0,pro,tech,0.0,0.0
2985,65.0,9.0,154.0,pro,tech,1.0,0.0
2986,58.0,14.0,38.0,free,tech,0.0,0.0
2987,68.0,6.0,110.0,pro,tech,1.0,0.0
2988,71.0,2.0,58.0,free,healthcare,1.0,0.0
2989,82.0,14.0,65.0,free,tech,1.0,0.0
2990,38.0,13.0,97.0,free,other,0.0,1.0
2991,41.0,1.0,50.0,pro,other,0.0,0.0
2992,58.0,1.0,58.0,pro,tech,0.0,0.0
2993,17.0,4.0,171.0,pro,other,1.0,0.0
2994,77.0,4.0,107.0,free,finance,0.0,0.0
2995,70.0,5.0,60.0,free,other,1.0,0.0
2996,57.0,4.0,51.0,free,healthcare,1.0,0.0
2997,27.0,9.0,32.0,pro,tech,1.0,1.0
2998,31.0,2.0,52.0,pro,healthcare,0.0,0.0
2999,39.0,7.0,119.0,pro,healthcare,1.0,0.0
3000,60.0,4.0,21.0,pro,other,1.0,0.0
3001,70.0,24.0,70.0,free,other,0.0,0.0
3002,61.0,7.0,108.0,free,healthcare,0.0,0.0
3003,84.0,14.0,154.0,free,healthcare,1.0,0.0
3004,87.0,5.0,58.0,free,other,1.0,0.0
3005,64.0,9.0,44.0,free,other,1.0,1.0
3006,33.0,9.0,81.0,free,healthcare,1.0,0.0
3007,54.0,16.0,96.0,pro,tech,1.0,0.0
3008,38.0,24.0,53.0,free,other,0.0,0.0
3009,57.0,3.0,107.0,pro,other,0.0,1.0
3010,73.0,8.0,116.0,free,finance,0.0,0.0
3011,33.0,25.0,90.0,pro,other,1.0,0.0
3012,46.0,4.0,86.0,free,finance,1.0,0.0
3013,4.0,8.0,151.0,pro,finance,1.0,0.0
3014,67.0,4.0,55.0,free,other,0.0,0.0
3015,44.0,16.0,127.0,free,tech,0.0,1.0
3016,41.0,8.0,73.0,pro,healthcare,0.0,1.0
3017,48.0,3.0,144.0,free,other,1.0,1.0
3018,19.0,18.0,138.0,free,other,1.0,0.0
